Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,494.9100,0.0000,0.0000,270.0001,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0700,0.0000,0.0000,13.3700,91.1200,117.0000,124.0800,402.8100,104.5500,20.4400,42.3400,25.8400,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,25.4200,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,31.2500,11.2100,0.0000,19.0600,0.0000,12.8500,0.0000,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.6800,1.8700,6.0000,0.0000,0.0000,1.9600,2.0700,0.0000,0.0000,0.0000,44.9000,14.9700,14.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6800,50.9100,50.9100,3.9400,5.2400,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
2,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,494.9100,0.0000,0.0000,270.0001,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,12.7300,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,35.5000,0.0000,31.2500,11.2100,0.0000,19.0600,0.0000,12.8500,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,2.0700,0.0000,0.0000,0.0000,59.5100,19.8300,19.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,38.3300,38.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
3,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.3800,0.0000,0.0000,270.0001,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,31.2500,11.2100,0.0000,19.0600,0.0000,12.8500,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,2.0700,0.0000,0.0000,0.0000,58.5000,19.5000,19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,41.6700,41.6700,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
4,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.3800,0.0000,0.0000,270.0001,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,31.2500,11.2100,0.0000,19.0600,0.0000,12.8500,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,2.0700,0.0000,0.0000,0.0000,57.4900,19.1700,19.1700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,41.3300,41.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
5,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.3800,0.0000,0.0000,269.9999,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,16.7800,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,1.9900,0.0000,0.0000,0.0000,49.5000,16.5000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,41.6700,41.6700,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
6,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.4000,0.0000,0.0000,269.9999,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,296.4500,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,1.9900,0.0000,0.0000,0.0000,49.0100,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,42.0000,42.0000,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
7,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.4000,0.0000,0.0000,269.9999,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,276.7900,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,1.9900,0.0000,0.0000,0.0000,48.4900,16.1700,16.1700,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,42.3300,42.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
8,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,486.3800,0.0000,0.0000,269.9999,0.0000,0.0000,84.8500,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,249.9600,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,42.3400,25.9300,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.9600,1.9900,0.0000,0.0000,0.0000,48.4900,16.1700,16.1700,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,43.3300,43.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,2.6500
9,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,378.1400,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,219.0700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,20.8200,43.0400,26.6100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,38.5100,12.8300,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,34.3300,34.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
10,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,324.9500,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.1500,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.3800,34.3500,21.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,6.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,39.4900,13.1700,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,34.3300,34.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
11,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7000,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.3800,34.3500,21.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,18.1600,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,41.5100,13.8300,13.8300,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,34.3300,34.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
12,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7300,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.3800,34.3500,21.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,12.1100,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,26.8300,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,34.0000,34.0000,3.9400,5.4200,0.0000,5.3700,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
13,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7300,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.3800,34.4100,21.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,12.1100,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,33.3300,33.3300,3.9400,5.4200,0.0000,5.3700,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
14,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7000,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.3800,34.4100,21.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,6.0500,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,32.0000,32.0000,3.9400,5.4200,0.0000,5.3700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
15,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7000,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,12.2100,26.8300,16.4100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,36.6000,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,43.0100,14.3300,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,30.6700,30.6700,3.9400,5.4200,0.0000,5.3700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
16,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7300,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.2100,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.6400,35.5600,22.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,12.7300,10.0100,0.0000,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,36.6000,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.9900,0.0000,0.0000,0.0000,43.0100,14.3300,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,29.0000,29.0000,3.9400,5.4200,0.0000,5.3700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
17,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,358.7000,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.4700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.6400,35.5600,22.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,12.7300,10.0100,0.0000,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,36.6000,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.8400,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,28.0000,28.0000,3.9400,5.4200,0.0000,5.3700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
18,53IS2025/04/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.1564,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,374.0900,0.0000,0.0000,269.9999,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.1700,0.0000,0.0000,13.3700,92.2800,118.3600,124.0800,402.8100,105.4700,16.6400,35.4900,22.0100,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,12.7300,10.0100,0.0000,0.0000,50.4000,0.0000,0.0000,0.0000,67.2800,0.0000,0.0000,0.0000,0.0000,33.4500,36.6000,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,0.0000,6.2600,1.7500,0.0000,0.0000,0.0000,0.0000,0.7100,1.8700,3.0000,0.0000,0.0000,1.8700,1.8400,0.0000,0.0000,0.0000,42.0000,14.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,27.0000,27.0000,3.9400,5.4200,0.0000,5.3700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9300,3.6100
