Block,Time,SASAN,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,BSIUL,ANTA_LF,SINGRAULI,NAPP,SINGRAULI_HYDRO,URI,AURY_LF,ANTA_CRF,RIHAND2,SEWA2,AURY_RF,SALAL,NJPC,KOLDAM,DADRI_CRF,DHAULIGNGA,TANDA2,TANAKPUR,DADRI_RF,ANTA_GF,DADRI_LF,DULHASTI,KOTESHWR,UNCHAHAR2,RIHAND1,JHAJJAR,DADRT2,RAPPC,CHAMERA1,DADRI_GF,CHAMERA3,CHAMERA2,RIHAND3,AURY_GF,KISHANGANGA,AURY_CRF,RAPPB,RAMPUR,UNCHAHAR4,UNCHAHAR1,PARBATI3,ANTA_RF,URI2,TEHRI,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
64,15:45-16:00,403.987419,42.745857,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,29.820806,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,37.454188,93.533397,115.764000,477.526500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,18.970536,0.000000,0.000000,36.552985,0.000000,23.425135,0,0,0,0,0

65,16:00-16:15,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,37.454188,93.533397,115.764000,487.173500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,18.970536,0.000000,0.000000,36.552985,0.000000,23.425135,0,0,0,0,0

66,16:15-16:30,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,37.454188,93.533397,115.764000,496.820500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,18.970536,0.000000,0.000000,36.552985,0.000000,23.425135,0,0,0,0,0

67,16:30-16:45,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,37.454188,93.533397,115.764000,496.820500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,18.970536,4.121287,0.000000,36.552985,0.000000,23.425135,0,0,0,0,0

68,16:45-17:00,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,37.454188,93.533397,115.764000,487.173500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,18.970536,16.190769,0.000000,36.552985,0.000000,23.425135,0,0,0,0,0

69,17:00-17:15,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,0.000000,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,31.805001,93.533397,115.764000,409.997500,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,16.070455,16.190769,0.000000,36.552985,0.000000,19.917679,0,0,0,0,0

70,17:15-17:30,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,5.966103,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,31.805001,93.533397,115.764000,365.621300,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,16.070455,16.190769,0.000000,36.552985,0.000000,19.917679,0,0,0,0,0

71,17:30-17:45,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,5.966103,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,31.805001,93.533397,115.764000,366.586000,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.659284,16.070455,16.190769,0.000000,36.552985,0.000000,19.917679,0,0,0,0,0

72,17:45-18:00,403.987419,31.620937,14.471802,5.956058,143.065010,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,10.824654,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,31.805001,93.533397,115.764000,366.586000,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.659284,16.070455,22.078321,0.000000,36.552985,0.000000,19.917679,0,0,0,0,0

73,18:00-18:15,403.987419,31.620937,14.471802,4.679760,142.968540,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,24.117500,93.533397,115.764000,365.621300,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,12.541100,26.493986,0.000000,36.552985,0.000000,14.952850,0,0,0,0,0

74,18:15-18:30,403.987419,22.456287,14.471802,4.396138,142.968540,17.757040,6.290616,0.000000,139.505363,46.871970,1.170006,46.861267,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,24.117500,93.533397,115.764000,365.621300,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,12.541100,76.538183,0.000000,36.552985,0.000000,14.952850,0,0,0,0,0

75,18:30-18:45,403.987419,22.456287,14.471802,3.828894,142.968540,17.583394,6.290616,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.380558,0.000000,0.000000,0.000000,57.086511,0.000000,24.117500,93.533397,136.987400,367.904359,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,1.649637,12.541100,76.538183,0.000000,36.552985,0.000000,14.952850,0,0,0,0,0

76,18:45-19:00,403.987419,22.456287,14.471802,3.403462,142.968540,17.757040,18.967353,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,24.117500,93.533397,233.457400,367.904359,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,1.649637,12.541100,76.538183,0.000000,38.076025,0.000000,14.952850,0,0,0,0,0

77,19:00-19:15,403.987419,22.456287,14.471802,2.694407,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,5.561013,0.000000,0.000000,0.000000,57.086511,0.000000,29.722600,93.533397,293.150818,370.684528,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.342774,14.942624,76.538183,0.000000,38.076025,0.000000,18.064483,0,0,0,0,0

78,19:15-19:30,403.987419,22.456287,14.471802,2.694407,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,5.561013,0.000000,0.000000,0.000000,57.086511,0.000000,29.722600,93.533397,338.660636,370.684528,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.342774,14.942624,76.538183,0.000000,38.076025,0.000000,18.626331,0,0,0,0,0

79,19:30-19:45,403.987419,22.456287,14.471802,3.261651,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,5.561013,0.000000,0.000000,0.000000,57.086511,0.000000,30.812528,93.533397,338.660636,423.939506,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.486738,18.029146,76.538183,0.000000,38.076025,0.000000,22.650841,0,0,0,0,0

80,19:45-20:00,403.987419,31.620937,14.471802,3.261651,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,40.471094,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,36.947355,93.533397,338.932682,513.460128,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.799684,21.440253,23.550210,0.000000,38.076025,0.000000,26.647237,0,0,0,0,0

81,20:00-20:15,403.987419,31.620937,14.471802,3.545272,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.293679,93.533397,358.753504,592.395451,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

82,20:15-20:30,403.987419,31.620937,14.471802,3.687083,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,358.753504,592.395451,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

83,20:30-20:45,403.987419,31.620937,14.471802,3.687083,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,73.984772,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,358.753504,592.395451,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

84,20:45-21:00,403.987419,31.620937,14.471802,3.970705,142.968540,20.065760,3.183510,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.136955,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,367.541246,592.395451,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,16.190769,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

85,21:00-21:15,403.987419,31.620937,14.471802,3.970705,142.968540,20.065760,3.183510,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.136955,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,367.541246,656.296504,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,16.190769,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

86,21:15-21:30,403.987419,31.620937,14.471802,3.970705,142.968540,20.065760,3.183510,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.136955,0.000000,73.984772,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,367.541246,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,16.190769,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

87,21:30-21:45,403.987419,31.620937,14.471802,3.119840,142.968540,20.065760,3.183510,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.136955,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,16.190769,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

88,21:45-22:00,403.987419,31.620937,14.471802,3.119840,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,72.863791,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

89,22:00-22:15,403.987419,31.620937,14.471802,3.119840,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,72.863791,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

90,22:15-22:30,403.987419,31.620937,14.471802,3.119840,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,72.863791,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

91,22:30-22:45,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,18.967353,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,18.173669,0.000000,72.863791,175.598498,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,48.303178,125.970622,0.000000,8.192521,0.000000,0.000000,6.678255,2.980923,21.831161,16.190769,0.000000,38.076025,0.000000,26.663324,0,0,0,0,0

92,22:45-23:00,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,6.290616,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,12.085184,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,16.190769,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

93,23:00-23:15,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,6.290616,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,12.085184,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,18.840168,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

94,23:15-23:30,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,6.290616,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,12.085184,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,18.840168,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

95,23:30-23:45,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,6.290616,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,12.085184,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,18.840168,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

96,23:45-24:00,403.987419,31.620937,14.471802,4.254327,142.968540,20.065760,6.290616,0.000000,139.505363,46.871970,1.170006,30.885835,0.000000,0.000000,119.989386,12.085184,0.000000,72.863791,173.609779,9.873775,0.000000,0.000000,5.168948,10.504136,0.000000,0.000000,0.000000,57.086511,0.000000,42.742601,93.533397,396.830696,663.825455,65.590803,40.660253,0.000000,33.601710,46.787784,125.970622,0.000000,8.046226,0.000000,0.000000,6.507398,2.980923,21.831161,18.840168,0.000000,36.552985,0.000000,26.663324,0,0,0,0,0

